date,open,high,low,close,volume,dividend,split
2011-03-26,8044.0,8278.0,8044.0,8035.0,275124,0,1
2011-03-27,8356.0,8356.0,8349.0,8069.0,115324,0,1
2011-03-28,8350.0,8389.0,8066.0,8097.0,122006,0,1
2011-03-29,8350.0,8420.0,8350.0,8413.0,1495482,0,1
2011-03-30,8500.0,8749.0,8252.0,8436.0,361047,0,1
2011-04-03,8700.0,8700.0,8103.0,8436.0,23509,0,1
2011-04-04,8204.0,8599.0,8200.0,8436.0,43403,0,1
2011-04-05,8480.0,8620.0,8302.0,8487.0,446496,0,1
2011-04-06,8590.0,8826.0,8402.0,8667.0,10702534,0,1
2011-04-09,9013.0,9013.0,8800.0,8996.0,3539358,0,1
2011-04-10,8990.0,8990.0,8663.0,8919.0,412421,0,1
2011-04-11,8988.0,9000.0,8800.0,8897.0,584635,0,1
2011-04-12,8990.0,8990.0,8652.0,8845.0,303227,0,1
2011-04-13,8880.0,8880.0,8492.0,8716.0,636812,0,1
2011-04-16,8700.0,8994.0,8368.0,8677.0,348333,0,1
2011-04-17,8670.0,8670.0,8330.0,8656.0,79899,0,1
2011-04-18,8488.0,8900.0,8310.0,8576.0,323026,0,1
2011-04-19,8350.0,8589.0,8233.0,8544.0,104574,0,1
2011-04-20,8290.0,8499.0,8203.0,8430.0,397630,0,1
2011-04-23,8101.0,8500.0,8100.0,8425.0,873314,0,1
2011-04-24,8499.0,8500.0,8090.0,8418.0,35040,0,1
2011-04-25,8189.0,8450.0,8082.0,8408.0,55049,0,1
2011-04-26,8072.0,8072.0,8072.0,8403.0,15467,0,1
2011-04-27,8072.0,8499.0,8067.0,8347.0,345488,0,1
2011-04-30,8014.0,8014.0,8014.0,8333.0,45162,0,1
2011-05-01,0.0,0.0,0.0,8333.0,0,0,1
2011-05-02,8000.0,8350.0,8000.0,8221.0,1126404,0,1
2011-05-03,8450.0,8459.0,8123.0,8219.0,351079,0,1
2011-05-04,8320.0,8490.0,8216.0,8285.0,432405,0,1
2011-05-08,8497.0,8497.0,7954.0,8277.0,134787,0,1
2011-05-09,8200.0,8608.0,8200.0,8505.0,1936343,0,1
2011-05-10,8660.0,8700.0,8400.0,8496.0,117135,0,1
2011-05-11,8489.0,8638.0,8479.0,8496.0,61183,0,1
2011-05-14,8569.0,8570.0,8201.0,8470.0,104244,0,1
2011-05-15,8567.0,8567.0,8171.0,8468.0,16071,0,1
2011-05-16,8447.0,8468.0,8202.0,8458.0,268258,0,1
2011-05-17,8206.0,8458.0,8206.0,8452.0,41114,0,1
2011-05-18,8437.0,8437.0,8199.0,8359.0,585109,0,1
2011-05-21,8447.0,8600.0,8389.0,8507.0,989094,0,1
2011-05-22,8600.0,8840.0,8507.0,8563.0,534299,0,1
2011-05-23,8905.0,8905.0,8570.0,8664.0,856682,0,1
2011-05-24,8799.0,8849.0,8585.0,8728.0,1405064,0,1
2011-05-25,8840.0,8840.0,8589.0,8702.0,415568,0,1
2011-05-28,8700.0,8840.0,8604.0,8687.0,390406,0,1
2011-05-29,8692.0,8849.0,8340.0,8657.0,700727,0,1
2011-05-30,8840.0,9000.0,8487.0,8675.0,574363,0,1
2011-05-31,8691.0,8900.0,8676.0,8679.0,28680,0,1
2011-06-01,8740.0,8800.0,8400.0,8576.0,1375804,0,1
2011-06-06,8700.0,8900.0,8670.0,8661.0,539460,0,1
2011-06-07,8890.0,8899.0,8695.0,8677.0,503190,0,1
2011-06-08,8800.0,9024.0,8677.0,8975.0,3087124,0,1
2011-06-11,9333.0,9333.0,9040.0,9272.0,1743094,0,1
2011-06-12,9196.0,9300.0,9021.0,9214.0,325142,0,1
2011-06-13,9214.0,9445.0,9120.0,9306.0,996310,0,1
2011-06-14,9320.0,9490.0,9163.0,9299.0,359270,0,1
2011-06-15,9199.0,9350.0,8929.0,9215.0,1294345,0,1
2011-06-18,9172.0,9298.0,8847.0,8946.0,2298222,0,1
2011-06-19,9199.0,9199.0,8945.0,9123.0,1248034,0,1
2011-06-20,0.0,0.0,0.0,9123.0,0,0,1
2011-06-21,0.0,0.0,0.0,9123.0,0,0,1
2011-06-22,8498.0,8498.0,8302.0,8316.0,438654,0,1
2011-06-25,8500.0,8647.0,8350.0,8411.0,1112848,0,1
2011-06-26,8528.0,8580.0,8190.0,8306.0,2060540,0,1
2011-06-27,8447.0,8447.0,7974.0,8218.0,2545907,0,1
2011-06-28,7890.0,8354.0,7890.0,8210.0,95794,0,1
2011-06-29,8290.0,8290.0,8025.0,8200.0,84560,0,1
2011-07-02,8190.0,8190.0,8051.0,8198.0,21165,0,1
2011-07-03,8000.0,8000.0,7885.0,8190.0,37683,0,1
2011-07-04,7863.0,7920.0,7863.0,8154.0,121298,0,1
2011-07-05,8000.0,8000.0,7828.0,8146.0,26640,0,1
2011-07-06,7823.0,7990.0,7823.0,8141.0,15943,0,1
2011-07-09,7820.0,7820.0,7817.0,8126.0,51854,0,1
2011-07-10,7801.0,7928.0,7801.0,8081.0,152117,0,1
2011-07-11,7758.0,7990.0,7758.0,8049.0,112601,0,1
2011-07-12,7728.0,7728.0,7728.0,8048.0,3501,0,1
2011-07-13,7727.0,7800.0,7727.0,8025.0,90638,0,1
2011-07-16,7900.0,7902.0,7711.0,8002.0,141825,0,1
2011-07-18,7870.0,7884.0,7870.0,8002.0,1983,0,1
2011-07-19,7682.0,7700.0,7682.0,7935.0,238674,0,1
2011-07-20,7710.0,7710.0,7618.0,7905.0,107181,0,1
2011-07-23,7800.0,7900.0,7601.0,7885.0,95396,0,1
2011-07-24,7884.0,8200.0,7771.0,7972.0,533236,0,1
2011-07-25,8100.0,8148.0,8080.0,7986.0,123348,0,1
2011-07-26,8099.0,8099.0,8000.0,7989.0,33587,0,1
2011-07-27,8000.0,8048.0,7801.0,7985.0,30716,0,1
2011-07-30,8000.0,8000.0,8000.0,7985.0,1860,0,1
2011-07-31,8000.0,8000.0,7705.0,7984.0,8141,0,1
2011-08-01,7710.0,8000.0,7710.0,7982.0,96172,0,1
2011-08-02,7977.0,7981.0,7724.0,7958.0,120000,0,1
2011-08-03,7952.0,8000.0,7650.0,7652.0,1441658,0,1
2011-08-06,7349.0,7830.0,7349.0,7648.0,17452,0,1
2011-08-07,7500.0,7530.0,7500.0,7639.0,64464,0,1
2011-08-08,0.0,0.0,0.0,7639.0,0,0,1
2011-08-09,7686.0,7696.0,7340.0,7637.0,10188,0,1
2011-08-10,7400.0,7489.0,7400.0,7630.0,35947,0,1
2011-08-13,7480.0,7688.0,7401.0,7627.0,24344,0,1
2011-08-14,7600.0,7600.0,7590.0,7627.0,2171,0,1
2011-08-15,7352.0,7590.0,7352.0,7616.0,69177,0,1
2011-08-16,7352.0,7490.0,7351.0,7613.0,11900,0,1
2011-08-17,7400.0,7720.0,7400.0,7670.0,1052275,0,1
2011-08-20,7849.0,7849.0,7411.0,7662.0,116543,0,1
2011-08-21,7767.0,7767.0,7621.0,7661.0,501487,0,1
2011-08-23,7700.0,7860.0,7462.0,7704.0,1048394,0,1
2011-08-24,7830.0,8000.0,7830.0,7737.0,191517,0,1
2011-08-27,8000.0,8046.0,7701.0,7748.0,52805,0,1
2011-08-28,7998.0,7998.0,7850.0,7749.0,8418,0,1
2011-08-29,7800.0,7999.0,7750.0,7769.0,155602,0,1
2011-08-30,8000.0,8079.0,8000.0,8077.0,3883501,0,1
2011-08-31,0.0,0.0,0.0,8077.0,0,0,1
2011-09-03,8140.0,8140.0,8021.0,8064.0,423251,0,1
2011-09-04,8140.0,8140.0,8077.0,8073.0,326654,0,1
2011-09-05,8139.0,8139.0,8000.0,8073.0,126993,0,1
2011-09-06,8150.0,8179.0,8051.0,8154.0,1105063,0,1
2011-09-07,8310.0,8480.0,8150.0,8468.0,4287639,0,1
2011-09-10,8780.0,8798.0,8600.0,8762.0,1785229,0,1
2011-09-11,8899.0,8899.0,8581.0,8712.0,699845,0,1
2011-09-12,8780.0,8890.0,8625.0,8699.0,558728,0,1
2011-09-13,8650.0,8699.0,8600.0,8664.0,731273,0,1
2011-09-14,8698.0,8698.0,8550.0,8637.0,407730,0,1
2011-09-17,8600.0,8899.0,8600.0,8656.0,307529,0,1
2011-09-18,8728.0,8728.0,8596.0,8656.0,204700,0,1
2011-09-19,8591.0,8820.0,8591.0,8695.0,554047,0,1
2011-09-20,8849.0,9042.0,8751.0,8983.0,1936140,0,1
2011-09-21,9250.0,9342.0,9200.0,9320.0,1388114,0,1
2011-09-25,8954.0,9198.0,8948.0,9108.0,651914,0,1
2011-09-26,8751.0,8879.0,8744.0,8814.0,891840,0,1
2011-09-27,8610.0,8985.0,8610.0,8834.0,398143,0,1
2011-09-28,8900.0,9099.0,8800.0,8849.0,255609,0,1
2011-10-01,9000.0,9097.0,8770.0,8845.0,118647,0,1
2011-10-02,9000.0,9000.0,8691.0,8835.0,93094,0,1
2011-10-03,8796.0,8977.0,8600.0,8828.0,62772,0,1
2011-10-04,8750.0,8888.0,8496.0,8782.0,242187,0,1
2011-10-05,8700.0,8799.0,8600.0,8771.0,79454,0,1
2011-10-08,8800.0,8899.0,8555.0,8772.0,41513,0,1
2011-10-09,8555.0,8750.0,8555.0,8769.0,27536,0,1
2011-10-10,8748.0,8750.0,8745.0,8767.0,92427,0,1
2011-10-11,8500.0,8700.0,8500.0,8751.0,113035,0,1
2011-10-12,8501.0,8650.0,8501.0,8746.0,37074,0,1
2011-10-15,8750.0,8750.0,8537.0,8736.0,55831,0,1
2011-10-16,8650.0,8680.0,8496.0,8717.0,121586,0,1
2011-10-17,0.0,0.0,0.0,8717.0,0,0,1
2011-10-18,0.0,0.0,0.0,8717.0,0,0,1
2011-10-19,0.0,0.0,0.0,8717.0,0,0,1
2011-10-22,0.0,0.0,0.0,8717.0,0,0,1
2011-10-23,0.0,0.0,0.0,8717.0,0,0,1
2011-10-24,0.0,0.0,0.0,8717.0,0,0,1
2011-10-25,0.0,0.0,0.0,8717.0,0,0,1
2011-10-26,0.0,0.0,0.0,8717.0,0,0,1
2011-10-29,0.0,0.0,0.0,8717.0,0,0,1
2011-10-30,0.0,0.0,0.0,8717.0,0,0,1
2011-10-31,0.0,0.0,0.0,8717.0,0,0,1
2011-11-01,0.0,0.0,0.0,8717.0,0,0,1
2011-11-02,0.0,0.0,0.0,8717.0,0,0,1
2011-11-05,0.0,0.0,0.0,8717.0,0,0,1
2011-11-06,0.0,0.0,0.0,8717.0,0,0,1
2011-11-08,0.0,0.0,0.0,8717.0,0,0,1
2011-11-09,0.0,0.0,0.0,8717.0,0,0,1
2011-11-12,0.0,0.0,0.0,8717.0,0,0,1
2011-11-13,0.0,0.0,0.0,8717.0,0,0,1
2011-11-14,0.0,0.0,0.0,8717.0,0,0,1
2011-11-16,0.0,0.0,0.0,8717.0,0,0,1
2011-11-19,0.0,0.0,0.0,8717.0,0,0,1
2011-11-20,0.0,0.0,0.0,8717.0,0,0,1
2011-11-21,0.0,0.0,0.0,8717.0,0,0,1
2011-11-22,0.0,0.0,0.0,8717.0,0,0,1
2011-11-23,0.0,0.0,0.0,8717.0,0,0,1
2011-11-26,0.0,0.0,0.0,8717.0,0,0,1
2011-11-27,0.0,0.0,0.0,8717.0,0,0,1
2011-11-28,0.0,0.0,0.0,8717.0,0,0,1
2011-11-29,0.0,0.0,0.0,8717.0,0,0,1
2011-11-30,0.0,0.0,0.0,8717.0,0,0,1
2011-12-03,0.0,0.0,0.0,8717.0,0,0,1
2011-12-04,0.0,0.0,0.0,8717.0,0,0,1
2011-12-07,0.0,0.0,0.0,8717.0,0,0,1
2011-12-10,0.0,0.0,0.0,8717.0,0,0,1
2011-12-11,0.0,0.0,0.0,8717.0,0,0,1
2011-12-12,0.0,0.0,0.0,8717.0,0,0,1
2011-12-13,0.0,0.0,0.0,8717.0,0,0,1
2011-12-14,0.0,0.0,0.0,8717.0,0,0,1
2011-12-17,0.0,0.0,0.0,8717.0,0,0,1
2011-12-18,0.0,0.0,0.0,8717.0,0,0,1
2011-12-19,0.0,0.0,0.0,8717.0,0,0,1
2011-12-20,0.0,0.0,0.0,8717.0,0,0,1
2011-12-21,0.0,0.0,0.0,8717.0,0,0,1
2011-12-24,0.0,0.0,0.0,8717.0,0,0,1
2011-12-25,0.0,0.0,0.0,8717.0,0,0,1
2011-12-26,0.0,0.0,0.0,8717.0,0,0,1
2011-12-27,0.0,0.0,0.0,8717.0,0,0,1
2011-12-28,0.0,0.0,0.0,8717.0,0,0,1
2011-12-31,0.0,0.0,0.0,8717.0,0,0,1
2012-01-01,0.0,0.0,0.0,8717.0,0,0,1
2012-01-02,0.0,0.0,0.0,8717.0,0,0,1
2012-01-03,0.0,0.0,0.0,8717.0,0,0,1
2012-01-04,0.0,0.0,0.0,8717.0,0,0,1
2012-01-07,0.0,0.0,0.0,8717.0,0,0,1
2012-01-08,0.0,0.0,0.0,8717.0,0,0,1
2012-01-09,0.0,0.0,0.0,8717.0,0,0,1
2012-01-10,0.0,0.0,0.0,8717.0,0,0,1
2012-01-11,0.0,0.0,0.0,8717.0,0,0,1
2012-01-15,0.0,0.0,0.0,8717.0,0,0,1
2012-01-16,0.0,0.0,0.0,8717.0,0,0,1
2012-01-17,0.0,0.0,0.0,8717.0,0,0,1
2012-01-18,0.0,0.0,0.0,8717.0,0,0,1
2012-01-21,0.0,0.0,0.0,8717.0,0,0,1
2012-01-23,0.0,0.0,0.0,8717.0,0,0,1
2012-01-25,0.0,0.0,0.0,8717.0,0,0,1
2012-01-28,0.0,0.0,0.0,8717.0,0,0,1
2012-01-29,0.0,0.0,0.0,8717.0,0,0,1
2012-01-30,0.0,0.0,0.0,8717.0,0,0,1
2012-01-31,11019.0,11200.0,10680.0,10879.0,6474041,0,1
2012-02-01,10700.0,10977.0,10700.0,10804.0,1169840,0,1
2012-02-04,10850.0,11194.0,10850.0,11080.0,2353339,0,1
2012-02-05,11170.0,11170.0,10752.0,10867.0,984280,0,1
2012-02-06,10606.0,10799.0,10606.0,10797.0,423556,0,1
2012-02-07,10600.0,10739.0,10580.0,10717.0,466014,0,1
2012-02-08,10736.0,10780.0,10513.0,10689.0,234535,0,1
2012-02-12,10591.0,10979.0,10532.0,10644.0,584310,0,1
2012-02-13,10625.0,10870.0,10525.0,10626.0,523755,0,1
2012-02-14,10600.0,10680.0,10370.0,10547.0,546418,0,1
2012-02-15,10500.0,10750.0,10400.0,10477.0,968198,0,1
2012-02-18,10600.0,10799.0,10402.0,10498.0,463985,0,1
2012-02-19,10500.0,10673.0,10487.0,10509.0,310941,0,1
2012-02-20,10500.0,10900.0,10451.0,10624.0,539247,0,1
2012-02-21,10898.0,11048.0,10890.0,11027.0,2106346,0,1
2012-02-22,11468.0,11468.0,11204.0,11435.0,1051383,0,1
2012-02-25,11450.0,11780.0,11020.0,11354.0,335018,0,1
2012-02-26,11151.0,11697.0,11150.0,11403.0,550161,0,1
2012-02-27,11780.0,11859.0,11600.0,11751.0,1120289,0,1
2012-02-28,12221.0,12221.0,12100.0,12219.0,1919889,0,1
2012-02-29,12669.0,12669.0,12303.0,12379.0,785777,0,1
2012-03-03,12870.0,12870.0,12384.0,12406.0,578648,0,1
2012-03-04,12404.0,12750.0,12404.0,12487.0,421461,0,1
2012-03-05,12729.0,12986.0,12652.0,12703.0,713272,0,1
2012-03-06,12970.0,13211.0,12970.0,13022.0,752220,0,1
2012-03-07,13440.0,13539.0,13295.0,13456.0,1066692,0,1
2012-03-10,13780.0,13780.0,13456.0,13561.0,4011863,0,1
2012-03-11,13697.0,13848.0,13403.0,13592.0,419456,0,1
2012-03-12,13531.0,13533.0,13049.0,13488.0,361201,0,1
2012-03-13,12949.0,12949.0,12949.0,13239.0,506551,0,1
2012-03-14,13000.0,13678.0,12903.0,13300.0,658703,0,1
2012-03-17,13494.0,13597.0,13200.0,13420.0,1727756,0,1
2012-03-18,13439.0,13600.0,13312.0,13490.0,1543515,0,1
2012-03-24,13827.0,14029.0,13827.0,13831.0,710539,0,1
2012-03-25,14300.0,14379.0,13847.0,13866.0,264591,0,1
2012-03-26,14100.0,14100.0,13651.0,13852.0,191081,0,1
2012-03-27,13730.0,14380.0,13730.0,13942.0,544013,0,1
2012-03-28,14299.0,14299.0,14001.0,14052.0,658000,0,1
2012-04-02,14610.0,14614.0,14081.0,14078.0,242267,0,1
2012-04-03,14500.0,14550.0,13858.0,14050.0,289700,0,1
2012-04-04,14178.0,14349.0,14001.0,14052.0,106219,0,1
2012-04-07,14390.0,14390.0,13903.0,14043.0,135721,0,1
2012-04-08,14200.0,14604.0,14200.0,14487.0,1269100,0,1
2012-04-09,14600.0,14996.0,14517.0,14529.0,197456,0,1
2012-04-10,14950.0,15110.0,14950.0,15081.0,1075368,0,1
2012-04-11,15648.0,15648.0,15300.0,15132.0,156490,0,1
2012-04-14,15369.0,15684.0,15369.0,15220.0,256151,0,1
2012-04-15,15819.0,15826.0,15250.0,15605.0,1069748,0,1
2012-04-16,15819.0,16179.0,15106.0,15484.0,690049,0,1
2012-04-17,15999.0,16103.0,15361.0,15967.0,2348369,0,1
2012-04-18,16605.0,16605.0,16602.0,16414.0,768166,0,1
2012-04-21,17070.0,17070.0,17000.0,17068.0,3482577,0,1
2012-04-22,17649.0,17649.0,17003.0,17097.0,670542,0,1
2012-04-23,17299.0,17299.0,17051.0,17090.0,2543341,0,1
2012-04-24,17100.0,17490.0,17100.0,17189.0,1892593,0,1
2012-04-28,17500.0,17530.0,17000.0,17200.0,715226,0,1
2012-04-29,17200.0,17300.0,16512.0,17179.0,71170,0,1
2012-04-30,16840.0,16840.0,16492.0,17113.0,117570,0,1
2012-05-01,16511.0,17200.0,16486.0,16792.0,938443,0,1
2012-05-02,16749.0,16988.0,16490.0,16791.0,33299,0,1
2012-05-05,16892.0,16893.0,16120.0,16644.0,352919,0,1
2012-05-06,16869.0,16983.0,16600.0,16675.0,2379949,0,1
2012-05-07,16931.0,16931.0,16700.0,16692.0,260864,0,1
2012-05-08,16700.0,16700.0,16455.0,16623.0,443278,0,1
2012-05-09,16500.0,16599.0,16450.0,16597.0,240916,0,1
2012-05-12,16440.0,16594.0,15934.0,16469.0,506143,0,1
2012-05-13,15938.0,16148.0,15811.0,16394.0,169086,0,1
2012-05-14,15950.0,16450.0,15837.0,16312.0,258811,0,1
2012-05-15,16000.0,16200.0,15900.0,16242.0,232939,0,1
2012-05-16,15850.0,16891.0,15850.0,16609.0,1603784,0,1
2012-05-19,17249.0,17273.0,17240.0,17210.0,1001319,0,1
2012-05-20,17885.0,17885.0,17460.0,17343.0,310825,0,1
2012-05-21,17749.0,17749.0,17304.0,17348.0,7207400,0,1
2012-05-22,17362.0,17600.0,17350.0,17362.0,1070189,0,1
2012-05-23,17590.0,17590.0,17360.0,17369.0,220704,0,1
2012-05-26,17367.0,17495.0,16675.0,17280.0,322672,0,1
2012-05-27,17200.0,17200.0,16676.0,17170.0,216041,0,1
2012-05-28,17084.0,17400.0,16712.0,17171.0,77633,0,1
2012-05-29,17173.0,17357.0,16736.0,17139.0,149501,0,1
2012-05-30,16940.0,17350.0,16940.0,17136.0,65732,0,1
2012-06-02,17276.0,17276.0,16735.0,17134.0,21960,0,1
2012-06-05,17248.0,17248.0,16744.0,17129.0,40419,0,1
2012-06-06,16750.0,16898.0,16744.0,17103.0,76168,0,1
2012-06-09,16761.0,16900.0,16419.0,17099.0,10274,0,1
2012-06-10,16416.0,16550.0,16416.0,16416.0,1638348,0,1
2012-06-11,16599.0,16800.0,16415.0,16435.0,158808,0,1
2012-06-12,16470.0,16487.0,15806.0,16405.0,220890,0,1
2012-06-13,0.0,0.0,0.0,16405.0,0,0,1
2012-06-16,0.0,0.0,0.0,16405.0,0,0,1
2012-06-17,0.0,0.0,0.0,16405.0,0,0,1
2012-06-19,0.0,0.0,0.0,16405.0,0,0,1
2012-06-20,0.0,0.0,0.0,16405.0,0,0,1
2012-06-23,0.0,0.0,0.0,16405.0,0,0,1
2012-06-24,0.0,0.0,0.0,16405.0,0,0,1
2012-06-25,0.0,0.0,0.0,16405.0,0,0,1
2012-06-26,0.0,0.0,0.0,16405.0,0,0,1
2012-06-27,0.0,0.0,0.0,16405.0,0,0,1
2012-06-30,0.0,0.0,0.0,16405.0,0,0,1
2012-07-01,0.0,0.0,0.0,16405.0,0,0,1
2012-07-02,16400.0,17049.0,16400.0,16446.0,177382,0,1
2012-07-03,16521.0,16990.0,16400.0,16469.0,85728,0,1
2012-07-04,16399.0,16480.0,15817.0,16458.0,54809,0,1
2012-07-07,15999.0,15999.0,15800.0,16350.0,179857,0,1
2012-07-08,15696.0,15700.0,15696.0,15930.0,704450,0,1
2012-07-09,0.0,0.0,0.0,15930.0,0,0,1
2012-07-10,0.0,0.0,0.0,15930.0,0,0,1
2012-07-11,0.0,0.0,0.0,15930.0,0,0,1
2012-07-14,0.0,0.0,0.0,15930.0,0,0,1
2012-07-15,0.0,0.0,0.0,15930.0,0,0,1
2012-07-16,0.0,0.0,0.0,15930.0,0,0,1
2012-07-17,0.0,0.0,0.0,15930.0,0,0,1
2012-07-18,0.0,0.0,0.0,15930.0,0,0,1
2012-07-21,0.0,0.0,0.0,15930.0,0,0,1
2012-07-22,0.0,0.0,0.0,15930.0,0,0,1
2012-07-23,0.0,0.0,0.0,14830.0,0,0,1
2012-07-24,15993.0,15993.0,15354.0,15529.0,1050729,0,1
2012-07-25,15789.0,15789.0,15203.0,15482.0,236647,0,1
2012-07-28,15110.0,15290.0,15110.0,15384.0,318083,0,1
2012-07-29,15250.0,15250.0,14769.0,15353.0,56329,0,1
2012-07-30,14739.0,14999.0,14739.0,15180.0,309600,0,1
2012-07-31,14739.0,14969.0,14573.0,14978.0,414308,0,1
2012-08-01,14898.0,15321.0,14500.0,14926.0,323949,0,1
2012-08-04,0.0,0.0,0.0,14926.0,0,0,1
2012-08-05,0.0,0.0,0.0,14926.0,0,0,1
2012-08-06,0.0,0.0,0.0,14926.0,0,0,1
2012-08-07,0.0,0.0,0.0,14926.0,0,0,1
2012-08-08,0.0,0.0,0.0,14926.0,0,0,1
2012-08-11,0.0,0.0,0.0,14926.0,0,0,1
2012-08-12,0.0,0.0,0.0,14926.0,0,0,1
2012-08-13,0.0,0.0,0.0,14926.0,0,0,1
2012-08-14,15523.0,15523.0,15523.0,15100.0,318921,0,1
2012-08-15,15704.0,15704.0,15704.0,15146.0,83992,0,1
2012-08-18,15751.0,15751.0,15751.0,15182.0,65057,0,1
2012-08-21,15789.0,15789.0,15789.0,15445.0,475511,0,1
2012-08-22,16062.0,16062.0,16062.0,15479.0,61028,0,1
2012-08-25,16717.0,17385.0,16717.0,17202.0,1689820,0,1
2012-08-26,17350.0,17350.0,16967.0,17055.0,2046374,0,1
2012-08-27,17286.0,17499.0,17050.0,17328.0,2720486,0,1
2012-09-02,17420.0,17769.0,17220.0,17491.0,1918087,0,1
2012-09-03,17890.0,18190.0,17750.0,17808.0,6838554,0,1
2012-09-04,18498.0,18520.0,18466.0,18486.0,1070597,0,1
2012-09-05,18531.0,19090.0,18011.0,18481.0,5677582,0,1
2012-09-08,18975.0,18980.0,18507.0,18680.0,1448215,0,1
2012-09-09,18690.0,18770.0,18100.0,18520.0,469287,0,1
2012-09-10,18590.0,18800.0,18499.0,18588.0,849601,0,1
2012-09-11,18740.0,18800.0,18000.0,18595.0,2939105,0,1
2012-09-15,18800.0,18960.0,18595.0,18701.0,765499,0,1
2012-09-16,18798.0,18799.0,18600.0,18664.0,4164679,0,1
2012-09-17,18750.0,19399.0,18750.0,18970.0,2523160,0,1
2012-09-18,19202.0,19250.0,18903.0,18985.0,580408,0,1
2012-09-19,18920.0,18920.0,18400.0,18769.0,622620,0,1
2012-09-22,18991.0,19000.0,18800.0,18842.0,403698,0,1
2012-09-23,19100.0,19100.0,18355.0,18819.0,157046,0,1
2012-09-24,18356.0,18800.0,18067.0,18102.0,10263573,0,1
2012-09-25,18499.0,18826.0,18499.0,18816.0,1117772,0,1
2012-09-26,19250.0,19568.0,19240.0,19547.0,1098736,0,1
2012-09-29,20328.0,20328.0,20008.0,20302.0,4120000,0,1
2012-09-30,21000.0,21000.0,19522.0,20404.0,1674449,0,1
2012-10-01,20488.0,20488.0,19588.0,20007.0,687679,0,1
2012-10-02,19898.0,20300.0,19302.0,19948.0,383166,0,1
2012-10-03,19950.0,20300.0,19502.0,20005.0,8799912,0,1
2012-10-06,19949.0,20200.0,19308.0,19718.0,525808,0,1
2012-10-07,19980.0,19980.0,19505.0,19677.0,545760,0,1
2012-10-08,19900.0,20399.0,19800.0,19850.0,588373,0,1
2012-10-09,20049.0,20200.0,19950.0,20000.0,22472254,0,1
2012-10-10,19955.0,20298.0,19955.0,20022.0,1029023,0,1
2012-10-13,19966.0,20000.0,19604.0,19990.0,379806,0,1
2012-10-14,19900.0,20000.0,19800.0,19974.0,284131,0,1
2012-10-15,19980.0,20400.0,19802.0,19997.0,330592,0,1
2012-10-16,19997.0,20299.0,19802.0,19992.0,174702,0,1
2012-10-17,19999.0,20791.0,19705.0,20324.0,1386582,0,1
2012-10-20,0.0,0.0,0.0,20324.0,0,0,1
2012-10-21,0.0,0.0,0.0,20324.0,0,0,1
2012-10-22,22216.0,22899.0,22216.0,22315.0,3315668,0,1
2012-10-23,22222.0,22790.0,21724.0,22286.0,887987,0,1
2012-10-24,22400.0,22997.0,22001.0,22615.0,1689394,0,1
2012-10-27,23000.0,23480.0,22800.0,22831.0,491424,0,1
2012-10-28,22871.0,23000.0,22502.0,22769.0,1035489,0,1
2012-10-29,23244.0,23244.0,22503.0,22743.0,562299,0,1
2012-10-30,22701.0,23000.0,22451.0,22695.0,878537,0,1
2012-10-31,22450.0,22680.0,22400.0,22606.0,522741,0,1
2012-11-04,22230.0,22488.0,22209.0,22524.0,236101,0,1
2012-11-05,21624.0,22000.0,21624.0,21624.0,1344950,0,1
2012-11-06,21000.0,21800.0,21000.0,21487.0,449197,0,1
2012-11-07,21969.0,22190.0,21012.0,21590.0,478565,0,1
2012-11-10,21101.0,21300.0,21075.0,21528.0,144369,0,1
2012-11-11,21112.0,21190.0,20901.0,21482.0,117096,0,1
2012-11-12,20889.0,21280.0,20623.0,21226.0,483113,0,1
2012-11-13,21100.0,21680.0,21000.0,21252.0,648278,0,1
2012-11-14,21700.0,21900.0,20954.0,21398.0,799825,0,1
2012-11-17,20800.0,20989.0,20543.0,21293.0,147615,0,1
2012-11-18,20450.0,20895.0,20442.0,21182.0,145977,0,1
2012-11-19,20760.0,20800.0,20336.0,21101.0,152151,0,1
2012-11-20,20260.0,20693.0,20260.0,21082.0,41507,0,1
2012-11-21,20241.0,21200.0,20240.0,21038.0,135378,0,1
2012-11-26,20350.0,21501.0,20350.0,21114.0,214199,0,1
2012-11-27,21500.0,21958.0,21500.0,21272.0,224802,0,1
2012-11-28,22122.0,22122.0,21000.0,21692.0,1073316,0,1
2012-12-01,21692.0,22548.0,21231.0,22022.0,793814,0,1
2012-12-02,22537.0,22537.0,22000.0,22172.0,766936,0,1
2012-12-03,21504.0,21890.0,21301.0,21993.0,362394,0,1
2012-12-04,21999.0,21999.0,21600.0,21969.0,137834,0,1
2012-12-05,21500.0,22700.0,21250.0,22143.0,444604,0,1
2012-12-08,22870.0,23028.0,22200.0,23010.0,2279822,0,1
2012-12-09,22946.0,23020.0,22600.0,22943.0,373244,0,1
2012-12-10,22869.0,23100.0,22027.0,22215.0,4163859,0,1
2012-12-11,22300.0,22700.0,22300.0,22281.0,286073,0,1
2012-12-12,22547.0,22547.0,22345.0,22289.0,74439,0,1
2012-12-15,22499.0,23170.0,22499.0,22707.0,625946,0,1
2012-12-16,23000.0,23615.0,23000.0,22902.0,289251,0,1
2012-12-17,23818.0,23818.0,23818.0,22944.0,49816,0,1
2012-12-18,23861.0,23861.0,23861.0,23001.0,68055,0,1
